x	y	TVDss	Layer	Prediction	WellName	perm
691636.0	5072723.0	2464.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2465.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2466.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2467.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2468.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2469.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2470.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2471.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2472.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2473.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2474.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2475.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2476.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2477.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2478.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2479.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2480.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2481.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2482.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2483.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2484.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2485.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2486.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2487.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2488.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2489.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2490.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2491.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2492.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2493.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2494.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2495.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2496.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2497.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2498.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2499.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2500.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2501.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2502.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2503.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2504.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2505.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2506.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2507.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2508.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2509.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2510.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2511.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2512.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2513.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2514.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2515.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2516.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2517.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2518.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2519.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2520.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2521.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2522.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2523.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2524.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2525.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2526.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2527.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2528.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2529.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2530.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2531.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2532.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2533.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2534.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2535.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2536.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2537.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2538.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2539.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2540.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2541.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2542.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2543.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2544.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2545.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2546.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2547.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2548.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2549.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2550.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2551.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2552.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2553.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2554.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2555.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2556.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2557.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2558.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2559.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2560.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2561.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2562.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2563.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2564.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2565.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2566.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2567.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2568.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2569.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2570.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2571.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2572.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2573.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2574.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2575.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2576.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2577.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2578.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2579.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2580.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2581.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2582.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2583.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2584.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2585.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2586.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2587.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2588.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2589.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2590.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2591.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2592.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2593.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2594.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2595.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2596.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2597.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2598.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2599.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2600.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2601.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2602.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2603.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2604.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2605.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2606.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2607.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2608.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2609.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2610.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2611.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2612.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2613.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2614.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2615.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2616.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2617.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2618.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2619.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2620.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2621.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2622.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2623.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2624.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2625.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2626.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2627.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2628.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2629.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2630.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2631.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2632.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2633.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2634.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2635.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2636.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2637.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2638.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2639.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2640.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2641.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2642.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2643.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2644.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2645.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2646.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2647.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2648.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2649.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2650.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2651.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2652.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2653.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2654.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2655.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2656.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2657.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2658.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2659.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2660.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2661.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2662.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2663.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2664.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2665.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2666.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2667.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2668.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2669.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2670.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2671.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2672.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2673.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2674.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2675.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2676.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2677.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2678.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2679.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2680.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2681.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2682.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2683.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2684.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2685.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2686.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2687.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2688.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2689.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2690.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2691.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
691636.0	5072723.0	2692.844	7.0	0.100619115	REZOVACCKE_KRCCEVINE-1 ISTOK	0.1006191149353981
