x	y	TVDss	Layer	Prediction	WellName	por
691636.0	5072723.0	800.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	801.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	802.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	803.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	804.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	805.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	806.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	807.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	808.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	809.844	6.0	0.31015986	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3101598620414734
691636.0	5072723.0	810.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	811.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	812.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	813.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	814.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	815.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	816.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	817.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	818.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	819.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	820.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	821.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	822.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	823.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	824.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	825.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	826.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	827.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	828.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	829.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	830.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	831.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	832.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	833.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	834.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	835.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	836.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	837.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	838.844	6.0	0.3070161	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3070161044597626
691636.0	5072723.0	839.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	840.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	841.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	842.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	843.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	844.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	845.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	846.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	847.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	848.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	849.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	850.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	851.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	852.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	853.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	854.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	855.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	856.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	857.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	858.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	859.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	860.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	861.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	862.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	863.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	864.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	865.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	866.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	867.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	868.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	869.844	6.0	0.30733648	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3073364794254303
691636.0	5072723.0	870.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	871.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	872.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	873.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	874.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	875.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	876.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	877.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	878.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	879.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	880.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	881.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	882.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	883.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	884.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	885.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	886.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	887.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	888.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	889.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	890.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	891.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	892.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	893.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	894.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	895.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	896.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	897.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	898.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	899.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	900.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	901.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	902.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	903.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	904.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	905.844	6.0	0.31578052	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31578052043914795
691636.0	5072723.0	906.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	907.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	908.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	909.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	910.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	911.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	912.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	913.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	914.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	915.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	916.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	917.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	918.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	919.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	920.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	921.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	922.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	923.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	924.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	925.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	926.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	927.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	928.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	929.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	930.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	931.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	932.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	933.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	934.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	935.844	6.0	0.30727714	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3072771430015564
691636.0	5072723.0	936.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	937.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	938.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	939.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	940.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	941.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	942.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	943.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	944.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	945.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	946.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	947.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	948.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	949.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	950.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	951.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	952.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	953.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	954.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	955.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	956.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	957.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	958.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	959.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	960.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	961.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	962.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	963.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	964.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	965.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	966.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	967.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	968.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	969.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	970.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	971.844	6.0	0.30249333	REZOVACCKE_KRCCEVINE-1 ISTOK	0.3024933338165283
691636.0	5072723.0	972.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	973.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	974.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	975.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	976.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	977.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	978.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	979.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	980.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	981.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	982.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	983.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	984.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	985.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	986.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	987.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	988.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	989.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	990.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	991.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	992.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	993.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	994.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	995.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	996.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	997.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	998.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	999.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	1000.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	1001.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	1002.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	1003.844	6.0	0.25730968	REZOVACCKE_KRCCEVINE-1 ISTOK	0.2573096752166748
691636.0	5072723.0	1004.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1005.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1006.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1007.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1008.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1009.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1010.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1011.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1012.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1013.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1014.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1015.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1016.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1017.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1018.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1019.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1020.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1021.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1022.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1023.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1024.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1025.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1026.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1027.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1028.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1029.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1030.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
691636.0	5072723.0	1031.844	6.0	0.31383076	REZOVACCKE_KRCCEVINE-1 ISTOK	0.31383076310157776
