x	y	TVDss	Layer	Prediction	WellName	temp
693135.919	5073660.968	2756.267	7.0	130.79984	SUHOPOLJE-1	131.04
693135.919	5073660.968	2757.267	7.0	130.79984	SUHOPOLJE-1	131.082
693135.919	5073660.968	2758.267	7.0	130.79984	SUHOPOLJE-1	131.124
693135.919	5073660.968	2759.267	7.0	130.79984	SUHOPOLJE-1	131.166
693135.919	5073660.968	2760.267	7.0	130.79984	SUHOPOLJE-1	131.208
693135.919	5073660.968	2761.267	7.0	130.79984	SUHOPOLJE-1	131.25
693135.919	5073660.968	2762.267	7.0	130.79984	SUHOPOLJE-1	131.292
693135.919	5073660.968	2763.267	7.0	130.79984	SUHOPOLJE-1	131.334
693135.919	5073660.968	2764.267	7.0	130.79984	SUHOPOLJE-1	131.376
693135.919	5073660.968	2765.267	7.0	131.5841	SUHOPOLJE-1	131.418
693135.919	5073660.968	2766.267	7.0	131.5841	SUHOPOLJE-1	131.46
693135.919	5073660.968	2767.267	7.0	131.5841	SUHOPOLJE-1	131.502
693135.919	5073660.968	2768.267	7.0	131.5841	SUHOPOLJE-1	131.544
693135.919	5073660.968	2769.267	7.0	131.5841	SUHOPOLJE-1	131.586
693135.919	5073660.968	2770.267	7.0	131.5841	SUHOPOLJE-1	131.628
693135.919	5073660.968	2771.267	7.0	131.5841	SUHOPOLJE-1	131.67
693135.919	5073660.968	2772.267	7.0	131.5841	SUHOPOLJE-1	131.712
693135.919	5073660.968	2773.267	7.0	131.5841	SUHOPOLJE-1	131.754
693135.919	5073660.968	2774.267	7.0	131.5841	SUHOPOLJE-1	131.796
693135.919	5073660.968	2775.267	7.0	131.5841	SUHOPOLJE-1	131.838
693135.919	5073660.968	2776.267	7.0	131.5841	SUHOPOLJE-1	131.88
693135.919	5073660.968	2777.267	7.0	131.5841	SUHOPOLJE-1	131.922
693135.919	5073660.968	2778.267	7.0	131.5841	SUHOPOLJE-1	131.964
693135.919	5073660.968	2779.267	7.0	131.5841	SUHOPOLJE-1	132.006
693135.919	5073660.968	2780.267	7.0	131.80397	SUHOPOLJE-1	132.048
693135.919	5073660.968	2781.267	7.0	131.80397	SUHOPOLJE-1	132.09
693135.919	5073660.968	2782.267	7.0	131.80397	SUHOPOLJE-1	132.132
693135.919	5073660.968	2783.267	7.0	131.80397	SUHOPOLJE-1	132.174
693135.919	5073660.968	2784.267	7.0	131.80397	SUHOPOLJE-1	132.216
693135.919	5073660.968	2785.267	7.0	131.80397	SUHOPOLJE-1	132.258
693135.919	5073660.968	2786.267	7.0	131.80397	SUHOPOLJE-1	132.3
693135.919	5073660.968	2787.267	7.0	131.80397	SUHOPOLJE-1	132.342
693135.919	5073660.968	2788.267	7.0	131.80397	SUHOPOLJE-1	132.384
693135.919	5073660.968	2789.267	7.0	131.80397	SUHOPOLJE-1	132.426
693135.919	5073660.968	2790.267	7.0	131.80397	SUHOPOLJE-1	132.468
693135.919	5073660.968	2791.267	7.0	131.80397	SUHOPOLJE-1	132.51
693135.919	5073660.968	2792.267	7.0	131.80397	SUHOPOLJE-1	132.552
693135.919	5073660.968	2793.267	7.0	131.80397	SUHOPOLJE-1	132.594
693135.919	5073660.968	2794.267	7.0	131.80397	SUHOPOLJE-1	132.636
693135.919	5073660.968	2795.267	7.0	131.80397	SUHOPOLJE-1	132.678
693135.919	5073660.968	2796.267	7.0	131.80397	SUHOPOLJE-1	132.72
693135.919	5073660.968	2797.267	7.0	133.39716	SUHOPOLJE-1	132.762
693135.919	5073660.968	2798.267	7.0	133.39716	SUHOPOLJE-1	132.804
693135.919	5073660.968	2799.267	7.0	133.39716	SUHOPOLJE-1	132.846
693135.919	5073660.968	2800.267	7.0	133.39716	SUHOPOLJE-1	132.888
693135.919	5073660.968	2801.267	7.0	133.39716	SUHOPOLJE-1	132.93
693135.919	5073660.968	2802.267	7.0	133.39716	SUHOPOLJE-1	132.972
693135.919	5073660.968	2803.267	7.0	133.39716	SUHOPOLJE-1	133.014
693135.919	5073660.968	2804.267	7.0	133.39716	SUHOPOLJE-1	133.056
693135.919	5073660.968	2805.267	7.0	133.39716	SUHOPOLJE-1	133.098
693135.919	5073660.968	2806.267	7.0	133.39716	SUHOPOLJE-1	133.14
693135.919	5073660.968	2807.267	7.0	133.39716	SUHOPOLJE-1	133.182
693135.919	5073660.968	2808.267	7.0	133.39716	SUHOPOLJE-1	133.224
693135.919	5073660.968	2809.267	7.0	133.39716	SUHOPOLJE-1	133.266
693135.919	5073660.968	2810.267	7.0	133.39716	SUHOPOLJE-1	133.308
693135.919	5073660.968	2811.267	7.0	134.02196	SUHOPOLJE-1	133.35
693135.919	5073660.968	2812.267	7.0	134.02196	SUHOPOLJE-1	133.392
693135.919	5073660.968	2813.267	7.0	134.02196	SUHOPOLJE-1	133.434
693135.919	5073660.968	2814.267	7.0	134.02196	SUHOPOLJE-1	133.476
693135.919	5073660.968	2815.267	7.0	134.02196	SUHOPOLJE-1	133.518
693135.919	5073660.968	2816.267	7.0	134.02196	SUHOPOLJE-1	133.56
693135.919	5073660.968	2817.267	7.0	134.02196	SUHOPOLJE-1	133.602
693135.919	5073660.968	2818.267	7.0	134.02196	SUHOPOLJE-1	133.644
693135.919	5073660.968	2819.267	7.0	134.02196	SUHOPOLJE-1	133.686
693135.919	5073660.968	2820.267	7.0	134.02196	SUHOPOLJE-1	133.728
693135.919	5073660.968	2821.267	7.0	134.02196	SUHOPOLJE-1	133.77
693135.919	5073660.968	2822.267	7.0	134.02196	SUHOPOLJE-1	133.812
693135.919	5073660.968	2823.267	7.0	134.02196	SUHOPOLJE-1	133.854
693135.919	5073660.968	2824.267	7.0	134.02196	SUHOPOLJE-1	133.896
693135.919	5073660.968	2825.267	7.0	134.02196	SUHOPOLJE-1	133.938
693135.919	5073660.968	2826.267	7.0	134.02196	SUHOPOLJE-1	133.98
693135.919	5073660.968	2827.267	7.0	134.88393	SUHOPOLJE-1	134.022
693135.919	5073660.968	2828.267	7.0	134.88393	SUHOPOLJE-1	134.064
693135.919	5073660.968	2829.267	7.0	134.88393	SUHOPOLJE-1	134.106
693135.919	5073660.968	2830.267	7.0	134.88393	SUHOPOLJE-1	134.148
693135.919	5073660.968	2831.267	7.0	134.88393	SUHOPOLJE-1	134.19
693135.919	5073660.968	2832.267	7.0	134.88393	SUHOPOLJE-1	134.232
693135.919	5073660.968	2833.267	7.0	134.88393	SUHOPOLJE-1	134.274
693135.919	5073660.968	2834.267	7.0	134.88393	SUHOPOLJE-1	134.316
693135.919	5073660.968	2835.267	7.0	134.88393	SUHOPOLJE-1	134.358
693135.919	5073660.968	2836.267	7.0	134.88393	SUHOPOLJE-1	134.4
693135.919	5073660.968	2837.267	7.0	134.88393	SUHOPOLJE-1	134.442
693135.919	5073660.968	2838.267	7.0	134.88393	SUHOPOLJE-1	134.484
693135.919	5073660.968	2839.267	7.0	134.88393	SUHOPOLJE-1	134.526
693135.919	5073660.968	2840.267	7.0	135.1874	SUHOPOLJE-1	134.568
693135.919	5073660.968	2841.267	7.0	135.1874	SUHOPOLJE-1	134.61
693135.919	5073660.968	2842.267	7.0	135.1874	SUHOPOLJE-1	134.652
693135.919	5073660.968	2843.267	7.0	135.1874	SUHOPOLJE-1	134.694
693135.919	5073660.968	2844.267	7.0	135.1874	SUHOPOLJE-1	134.736
693135.919	5073660.968	2845.267	7.0	135.1874	SUHOPOLJE-1	134.778
693135.919	5073660.968	2846.267	7.0	135.1874	SUHOPOLJE-1	134.82
693135.919	5073660.968	2847.267	7.0	135.1874	SUHOPOLJE-1	134.862
693135.919	5073660.968	2848.267	7.0	135.1874	SUHOPOLJE-1	134.904
693135.919	5073660.968	2849.267	7.0	135.1874	SUHOPOLJE-1	134.946
693135.919	5073660.968	2850.267	7.0	135.1874	SUHOPOLJE-1	134.988
693135.919	5073660.968	2851.267	7.0	135.1874	SUHOPOLJE-1	135.03
693135.919	5073660.968	2852.267	7.0	135.1874	SUHOPOLJE-1	135.072
693135.919	5073660.968	2853.267	7.0	135.1874	SUHOPOLJE-1	135.114
693135.919	5073660.968	2854.267	7.0	135.1874	SUHOPOLJE-1	135.156
693135.919	5073660.968	2855.267	7.0	135.1874	SUHOPOLJE-1	135.198
693135.919	5073660.968	2856.267	7.0	135.1874	SUHOPOLJE-1	135.24
693135.919	5073660.968	2857.267	7.0	135.52547	SUHOPOLJE-1	135.282
693135.919	5073660.968	2858.267	7.0	135.52547	SUHOPOLJE-1	135.324
693135.919	5073660.968	2859.267	7.0	135.52547	SUHOPOLJE-1	135.366
693135.919	5073660.968	2860.267	7.0	135.52547	SUHOPOLJE-1	135.408
693135.919	5073660.968	2861.267	7.0	135.52547	SUHOPOLJE-1	135.45
693135.919	5073660.968	2862.267	7.0	135.52547	SUHOPOLJE-1	135.492
693135.919	5073660.968	2863.267	7.0	135.52547	SUHOPOLJE-1	135.534
693135.919	5073660.968	2864.267	7.0	135.52547	SUHOPOLJE-1	135.576
693135.919	5073660.968	2865.267	7.0	135.52547	SUHOPOLJE-1	135.618
693135.919	5073660.968	2866.267	7.0	135.52547	SUHOPOLJE-1	135.66
693135.919	5073660.968	2867.267	7.0	135.52547	SUHOPOLJE-1	135.702
693135.919	5073660.968	2868.267	7.0	135.52547	SUHOPOLJE-1	135.744
693135.919	5073660.968	2869.267	7.0	135.52547	SUHOPOLJE-1	135.786
693135.919	5073660.968	2870.267	7.0	135.52547	SUHOPOLJE-1	135.828
693135.919	5073660.968	2871.267	7.0	136.284	SUHOPOLJE-1	135.87
693135.919	5073660.968	2872.267	7.0	136.284	SUHOPOLJE-1	135.912
693135.919	5073660.968	2873.267	7.0	136.284	SUHOPOLJE-1	135.954
693135.919	5073660.968	2874.267	7.0	136.284	SUHOPOLJE-1	135.996
693135.919	5073660.968	2875.267	7.0	136.284	SUHOPOLJE-1	136.038
693135.919	5073660.968	2876.267	7.0	136.284	SUHOPOLJE-1	136.08
693135.919	5073660.968	2877.267	7.0	136.284	SUHOPOLJE-1	136.122
693135.919	5073660.968	2878.267	7.0	136.284	SUHOPOLJE-1	136.164
693135.919	5073660.968	2879.267	7.0	136.284	SUHOPOLJE-1	136.206
693135.919	5073660.968	2880.267	7.0	136.284	SUHOPOLJE-1	136.248
693135.919	5073660.968	2881.267	7.0	136.284	SUHOPOLJE-1	136.29
693135.919	5073660.968	2882.267	7.0	136.284	SUHOPOLJE-1	136.332
693135.919	5073660.968	2883.267	7.0	136.284	SUHOPOLJE-1	136.374
693135.919	5073660.968	2884.267	7.0	136.284	SUHOPOLJE-1	136.416
693135.919	5073660.968	2885.267	7.0	136.284	SUHOPOLJE-1	136.458
693135.919	5073660.968	2886.267	7.0	136.284	SUHOPOLJE-1	136.5
693135.919	5073660.968	2887.267	7.0	136.284	SUHOPOLJE-1	136.542
693135.919	5073660.968	2888.267	7.0	136.50003	SUHOPOLJE-1	136.584
693135.919	5073660.968	2889.267	7.0	136.50003	SUHOPOLJE-1	136.626
693135.919	5073660.968	2890.267	7.0	136.50003	SUHOPOLJE-1	136.668
693135.919	5073660.968	2891.267	7.0	136.50003	SUHOPOLJE-1	136.71
693135.919	5073660.968	2892.267	7.0	136.50003	SUHOPOLJE-1	136.752
693135.919	5073660.968	2893.267	7.0	136.50003	SUHOPOLJE-1	136.794
693135.919	5073660.968	2894.267	7.0	136.50003	SUHOPOLJE-1	136.836
693135.919	5073660.968	2895.267	7.0	136.50003	SUHOPOLJE-1	136.878
693135.919	5073660.968	2896.267	7.0	136.50003	SUHOPOLJE-1	136.92
693135.919	5073660.968	2897.267	7.0	136.50003	SUHOPOLJE-1	136.962
693135.919	5073660.968	2898.267	7.0	136.50003	SUHOPOLJE-1	137.004
693135.919	5073660.968	2899.267	7.0	136.50003	SUHOPOLJE-1	137.046
693135.919	5073660.968	2900.267	7.0	136.50003	SUHOPOLJE-1	137.088
693135.919	5073660.968	2901.267	7.0	136.50003	SUHOPOLJE-1	137.13
693135.919	5073660.968	2902.267	7.0	136.50003	SUHOPOLJE-1	137.172
693135.919	5073660.968	2903.267	7.0	137.50423	SUHOPOLJE-1	137.214
693135.919	5073660.968	2904.267	7.0	137.50423	SUHOPOLJE-1	137.256
693135.919	5073660.968	2905.267	7.0	137.50423	SUHOPOLJE-1	137.298
693135.919	5073660.968	2906.267	7.0	137.50423	SUHOPOLJE-1	137.34
693135.919	5073660.968	2907.267	7.0	137.50423	SUHOPOLJE-1	137.382
693135.919	5073660.968	2908.267	7.0	137.50423	SUHOPOLJE-1	137.424
693135.919	5073660.968	2909.267	7.0	137.50423	SUHOPOLJE-1	137.466
693135.919	5073660.968	2910.267	7.0	137.50423	SUHOPOLJE-1	137.508
693135.919	5073660.968	2911.267	7.0	137.50423	SUHOPOLJE-1	137.55
693135.919	5073660.968	2912.267	7.0	137.50423	SUHOPOLJE-1	137.592
693135.919	5073660.968	2913.267	7.0	137.50423	SUHOPOLJE-1	137.634
693135.919	5073660.968	2914.267	7.0	137.50423	SUHOPOLJE-1	137.676
693135.919	5073660.968	2915.267	7.0	137.50423	SUHOPOLJE-1	137.718
693135.919	5073660.968	2916.267	7.0	137.50423	SUHOPOLJE-1	137.76
693135.919	5073660.968	2917.267	7.0	138.261	SUHOPOLJE-1	137.802
693135.919	5073660.968	2918.267	7.0	138.261	SUHOPOLJE-1	137.844
693135.919	5073660.968	2919.267	7.0	138.261	SUHOPOLJE-1	137.886
693135.919	5073660.968	2920.267	7.0	138.261	SUHOPOLJE-1	137.928
693135.919	5073660.968	2921.267	7.0	138.261	SUHOPOLJE-1	137.97
693135.919	5073660.968	2922.267	7.0	138.261	SUHOPOLJE-1	138.012
693135.919	5073660.968	2923.267	7.0	138.261	SUHOPOLJE-1	138.054
693135.919	5073660.968	2924.267	7.0	138.261	SUHOPOLJE-1	138.096
693135.919	5073660.968	2925.267	7.0	138.261	SUHOPOLJE-1	138.138
693135.919	5073660.968	2926.267	7.0	138.261	SUHOPOLJE-1	138.18
693135.919	5073660.968	2927.267	7.0	138.261	SUHOPOLJE-1	138.222
693135.919	5073660.968	2928.267	7.0	138.261	SUHOPOLJE-1	138.264
693135.919	5073660.968	2929.267	7.0	138.261	SUHOPOLJE-1	138.306
693135.919	5073660.968	2930.267	7.0	138.261	SUHOPOLJE-1	138.348
693135.919	5073660.968	2931.267	7.0	138.261	SUHOPOLJE-1	138.39
693135.919	5073660.968	2932.267	7.0	138.47693	SUHOPOLJE-1	138.432
693135.919	5073660.968	2933.267	7.0	138.47693	SUHOPOLJE-1	138.474
693135.919	5073660.968	2934.267	7.0	138.47693	SUHOPOLJE-1	138.516
693135.919	5073660.968	2935.267	7.0	138.47693	SUHOPOLJE-1	138.558
693135.919	5073660.968	2936.267	7.0	138.47693	SUHOPOLJE-1	138.6
693135.919	5073660.968	2937.267	7.0	138.47693	SUHOPOLJE-1	138.642
693135.919	5073660.968	2938.267	7.0	138.47693	SUHOPOLJE-1	138.684
693135.919	5073660.968	2939.267	7.0	138.47693	SUHOPOLJE-1	138.726
693135.919	5073660.968	2940.267	7.0	138.47693	SUHOPOLJE-1	138.768
693135.919	5073660.968	2941.267	7.0	138.47693	SUHOPOLJE-1	138.81
693135.919	5073660.968	2942.267	7.0	138.47693	SUHOPOLJE-1	138.852
693135.919	5073660.968	2943.267	7.0	138.47693	SUHOPOLJE-1	138.894
693135.919	5073660.968	2944.267	7.0	138.47693	SUHOPOLJE-1	138.936
693135.919	5073660.968	2945.267	7.0	138.47693	SUHOPOLJE-1	138.978
693135.919	5073660.968	2946.267	7.0	138.47693	SUHOPOLJE-1	139.02
693135.919	5073660.968	2947.267	7.0	138.47693	SUHOPOLJE-1	139.062
693135.919	5073660.968	2948.267	7.0	138.88608	SUHOPOLJE-1	139.104
693135.919	5073660.968	2949.267	7.0	138.88608	SUHOPOLJE-1	139.146
693135.919	5073660.968	2950.267	7.0	138.88608	SUHOPOLJE-1	139.188
693135.919	5073660.968	2951.267	7.0	138.88608	SUHOPOLJE-1	139.23
693135.919	5073660.968	2952.267	7.0	138.88608	SUHOPOLJE-1	139.272
693135.919	5073660.968	2953.267	7.0	138.88608	SUHOPOLJE-1	139.314
693135.919	5073660.968	2954.267	7.0	138.88608	SUHOPOLJE-1	139.356
693135.919	5073660.968	2955.267	7.0	138.88608	SUHOPOLJE-1	139.398
693135.919	5073660.968	2956.267	7.0	138.88608	SUHOPOLJE-1	139.44
693135.919	5073660.968	2957.267	7.0	138.88608	SUHOPOLJE-1	139.482
693135.919	5073660.968	2958.267	7.0	138.88608	SUHOPOLJE-1	139.524
693135.919	5073660.968	2959.267	7.0	138.88608	SUHOPOLJE-1	139.566
693135.919	5073660.968	2960.267	7.0	138.88608	SUHOPOLJE-1	139.608
693135.919	5073660.968	2961.267	7.0	139.1719	SUHOPOLJE-1	139.65
693135.919	5073660.968	2962.267	7.0	139.1719	SUHOPOLJE-1	139.692
693135.919	5073660.968	2963.267	7.0	139.1719	SUHOPOLJE-1	139.734
693135.919	5073660.968	2964.267	7.0	139.1719	SUHOPOLJE-1	139.776
693135.919	5073660.968	2965.267	7.0	139.1719	SUHOPOLJE-1	139.818
693135.919	5073660.968	2966.267	7.0	139.1719	SUHOPOLJE-1	139.86
693135.919	5073660.968	2967.267	7.0	139.1719	SUHOPOLJE-1	139.902
693135.919	5073660.968	2968.267	7.0	139.1719	SUHOPOLJE-1	139.944
693135.919	5073660.968	2969.267	7.0	139.1719	SUHOPOLJE-1	139.986
693135.919	5073660.968	2970.267	7.0	139.1719	SUHOPOLJE-1	140.028
693135.919	5073660.968	2971.267	7.0	139.1719	SUHOPOLJE-1	140.07
693135.919	5073660.968	2972.267	7.0	139.1719	SUHOPOLJE-1	140.112
693135.919	5073660.968	2973.267	7.0	139.1719	SUHOPOLJE-1	140.154
693135.919	5073660.968	2974.267	7.0	139.1719	SUHOPOLJE-1	140.196
693135.919	5073660.968	2975.267	7.0	140.01547	SUHOPOLJE-1	140.238
693135.919	5073660.968	2976.267	7.0	140.01547	SUHOPOLJE-1	140.28
693135.919	5073660.968	2977.267	7.0	140.01547	SUHOPOLJE-1	140.322
693135.919	5073660.968	2978.267	7.0	140.01547	SUHOPOLJE-1	140.364
693135.919	5073660.968	2979.267	7.0	140.01547	SUHOPOLJE-1	140.406
693135.919	5073660.968	2980.267	7.0	140.01547	SUHOPOLJE-1	140.448
693135.919	5073660.968	2981.267	7.0	140.01547	SUHOPOLJE-1	140.49
693135.919	5073660.968	2982.267	7.0	140.01547	SUHOPOLJE-1	140.532
693135.919	5073660.968	2983.267	7.0	140.01547	SUHOPOLJE-1	140.574
693135.919	5073660.968	2984.267	7.0	140.01547	SUHOPOLJE-1	140.616
693135.919	5073660.968	2985.267	7.0	140.01547	SUHOPOLJE-1	140.658
693135.919	5073660.968	2986.267	7.0	140.01547	SUHOPOLJE-1	140.7
693135.919	5073660.968	2987.267	7.0	140.01547	SUHOPOLJE-1	140.742
693135.919	5073660.968	2988.267	7.0	140.01547	SUHOPOLJE-1	140.784
693135.919	5073660.968	2989.267	7.0	140.01547	SUHOPOLJE-1	140.826
693135.919	5073660.968	2990.267	7.0	140.01547	SUHOPOLJE-1	140.868
693135.919	5073660.968	2991.267	7.0	140.01547	SUHOPOLJE-1	140.91
693135.919	5073660.968	2992.267	7.0	140.01547	SUHOPOLJE-1	140.952
693135.919	5073660.968	2993.267	7.0	140.57362	SUHOPOLJE-1	140.994
693135.919	5073660.968	2994.267	7.0	140.57362	SUHOPOLJE-1	141.036
693135.919	5073660.968	2995.267	7.0	140.57362	SUHOPOLJE-1	141.078
693135.919	5073660.968	2996.267	7.0	140.57362	SUHOPOLJE-1	141.12
693135.919	5073660.968	2997.267	7.0	140.57362	SUHOPOLJE-1	141.162
693135.919	5073660.968	2998.267	7.0	140.57362	SUHOPOLJE-1	141.204
693135.919	5073660.968	2999.267	7.0	140.57362	SUHOPOLJE-1	141.246
693135.919	5073660.968	3000.267	7.0	140.57362	SUHOPOLJE-1	141.288
693135.919	5073660.968	3001.267	7.0	140.57362	SUHOPOLJE-1	141.33
693135.919	5073660.968	3002.267	7.0	140.57362	SUHOPOLJE-1	141.372
693135.919	5073660.968	3003.267	7.0	140.57362	SUHOPOLJE-1	141.414
693135.919	5073660.968	3004.267	7.0	140.57362	SUHOPOLJE-1	141.456
693135.919	5073660.968	3005.267	7.0	140.57362	SUHOPOLJE-1	141.498
693135.919	5073660.968	3006.267	7.0	140.57362	SUHOPOLJE-1	141.54
693135.919	5073660.968	3007.267	7.0	140.57362	SUHOPOLJE-1	141.582
693135.919	5073660.968	3008.267	7.0	140.57362	SUHOPOLJE-1	141.624
693135.919	5073660.968	3009.267	7.0	140.99557	SUHOPOLJE-1	141.666
693135.919	5073660.968	3010.267	7.0	140.99557	SUHOPOLJE-1	141.708
693135.919	5073660.968	3011.267	7.0	140.99557	SUHOPOLJE-1	141.75
693135.919	5073660.968	3012.267	7.0	140.99557	SUHOPOLJE-1	141.792
693135.919	5073660.968	3013.267	7.0	140.99557	SUHOPOLJE-1	141.834
693135.919	5073660.968	3014.267	7.0	140.99557	SUHOPOLJE-1	141.876
693135.919	5073660.968	3015.267	7.0	140.99557	SUHOPOLJE-1	141.918
693135.919	5073660.968	3016.267	7.0	140.99557	SUHOPOLJE-1	141.96
693135.919	5073660.968	3017.267	7.0	140.99557	SUHOPOLJE-1	142.002
693135.919	5073660.968	3018.267	7.0	140.99557	SUHOPOLJE-1	142.044
693135.919	5073660.968	3019.267	7.0	140.99557	SUHOPOLJE-1	142.086
693135.919	5073660.968	3020.267	7.0	140.99557	SUHOPOLJE-1	142.128
693135.919	5073660.968	3021.267	7.0	140.99557	SUHOPOLJE-1	142.17
693135.919	5073660.968	3022.267	7.0	140.99557	SUHOPOLJE-1	142.212
693135.919	5073660.968	3023.267	7.0	140.99557	SUHOPOLJE-1	142.254
693135.919	5073660.968	3024.267	7.0	140.99156	SUHOPOLJE-1	142.296
693135.919	5073660.968	3025.267	7.0	140.99156	SUHOPOLJE-1	142.338
693135.919	5073660.968	3026.267	7.0	140.99156	SUHOPOLJE-1	142.38
693135.919	5073660.968	3027.267	7.0	140.99156	SUHOPOLJE-1	142.422
693135.919	5073660.968	3028.267	7.0	140.99156	SUHOPOLJE-1	142.464
693135.919	5073660.968	3029.267	7.0	140.99156	SUHOPOLJE-1	142.506
693135.919	5073660.968	3030.267	7.0	140.99156	SUHOPOLJE-1	142.548
693135.919	5073660.968	3031.267	7.0	140.99156	SUHOPOLJE-1	142.59
693135.919	5073660.968	3032.267	7.0	140.99156	SUHOPOLJE-1	142.632
693135.919	5073660.968	3033.267	7.0	140.99156	SUHOPOLJE-1	142.674
693135.919	5073660.968	3034.267	7.0	140.99156	SUHOPOLJE-1	142.716
693135.919	5073660.968	3035.267	7.0	140.99156	SUHOPOLJE-1	142.758
693135.919	5073660.968	3036.267	7.0	140.99156	SUHOPOLJE-1	142.8
693135.919	5073660.968	3037.267	7.0	140.99156	SUHOPOLJE-1	142.842
693135.919	5073660.968	3038.267	7.0	140.99156	SUHOPOLJE-1	142.884
693135.919	5073660.968	3039.267	7.0	140.99156	SUHOPOLJE-1	142.926
693135.919	5073660.968	3040.267	7.0	141.9104	SUHOPOLJE-1	142.968
693135.919	5073660.968	3041.267	7.0	141.9104	SUHOPOLJE-1	143.01
693135.919	5073660.968	3042.267	7.0	141.9104	SUHOPOLJE-1	143.052
693135.919	5073660.968	3043.267	7.0	141.9104	SUHOPOLJE-1	143.094
693135.919	5073660.968	3044.267	7.0	141.9104	SUHOPOLJE-1	143.136
693135.919	5073660.968	3045.267	7.0	141.9104	SUHOPOLJE-1	143.178
693135.919	5073660.968	3046.267	7.0	141.9104	SUHOPOLJE-1	143.22
693135.919	5073660.968	3047.267	7.0	141.9104	SUHOPOLJE-1	143.262
693135.919	5073660.968	3048.267	7.0	141.9104	SUHOPOLJE-1	143.304
693135.919	5073660.968	3049.267	7.0	141.9104	SUHOPOLJE-1	143.346
693135.919	5073660.968	3050.267	7.0	141.9104	SUHOPOLJE-1	143.388
693135.919	5073660.968	3051.267	7.0	141.9104	SUHOPOLJE-1	143.43
693135.919	5073660.968	3052.267	7.0	141.9104	SUHOPOLJE-1	143.472
693135.919	5073660.968	3053.267	7.0	141.9104	SUHOPOLJE-1	143.514
693135.919	5073660.968	3054.267	7.0	141.9104	SUHOPOLJE-1	143.556
693135.919	5073660.968	3055.267	7.0	141.9104	SUHOPOLJE-1	143.598
693135.919	5073660.968	3056.267	7.0	142.97458	SUHOPOLJE-1	143.64
693135.919	5073660.968	3057.267	7.0	142.97458	SUHOPOLJE-1	143.682
693135.919	5073660.968	3058.267	7.0	142.97458	SUHOPOLJE-1	143.724
693135.919	5073660.968	3059.267	7.0	142.97458	SUHOPOLJE-1	143.766
693135.919	5073660.968	3060.267	7.0	142.97458	SUHOPOLJE-1	143.808
693135.919	5073660.968	3061.267	7.0	142.97458	SUHOPOLJE-1	143.85
693135.919	5073660.968	3062.267	7.0	142.97458	SUHOPOLJE-1	143.892
693135.919	5073660.968	3063.267	7.0	142.97458	SUHOPOLJE-1	143.934
693135.919	5073660.968	3064.267	7.0	142.97458	SUHOPOLJE-1	143.976
693135.919	5073660.968	3065.267	7.0	142.97458	SUHOPOLJE-1	144.018
693135.919	5073660.968	3066.267	7.0	142.97458	SUHOPOLJE-1	144.06
693135.919	5073660.968	3067.267	7.0	142.97458	SUHOPOLJE-1	144.102
693135.919	5073660.968	3068.267	7.0	142.97458	SUHOPOLJE-1	144.144
693135.919	5073660.968	3069.267	7.0	142.97458	SUHOPOLJE-1	144.186
693135.919	5073660.968	3070.267	7.0	142.97458	SUHOPOLJE-1	144.228
693135.919	5073660.968	3071.267	7.0	142.97458	SUHOPOLJE-1	144.27
693135.919	5073660.968	3072.267	7.0	142.97458	SUHOPOLJE-1	144.312
693135.919	5073660.968	3073.267	7.0	143.8638	SUHOPOLJE-1	144.354
693135.919	5073660.968	3074.267	7.0	143.8638	SUHOPOLJE-1	144.396
693135.919	5073660.968	3075.267	7.0	143.8638	SUHOPOLJE-1	144.438
693135.919	5073660.968	3076.267	7.0	143.8638	SUHOPOLJE-1	144.48
693135.919	5073660.968	3077.267	7.0	143.8638	SUHOPOLJE-1	144.522
693135.919	5073660.968	3078.267	7.0	143.8638	SUHOPOLJE-1	144.564
693135.919	5073660.968	3079.267	7.0	143.8638	SUHOPOLJE-1	144.606
693135.919	5073660.968	3080.267	7.0	143.8638	SUHOPOLJE-1	144.648
693135.919	5073660.968	3081.267	7.0	143.8638	SUHOPOLJE-1	144.69
693135.919	5073660.968	3082.267	7.0	143.8638	SUHOPOLJE-1	144.732
693135.919	5073660.968	3083.267	7.0	143.8638	SUHOPOLJE-1	144.774
693135.919	5073660.968	3084.267	7.0	144.39595	SUHOPOLJE-1	144.816
693135.919	5073660.968	3085.267	7.0	144.39595	SUHOPOLJE-1	144.858
693135.919	5073660.968	3086.267	7.0	144.39595	SUHOPOLJE-1	144.9
693135.919	5073660.968	3087.267	7.0	144.39595	SUHOPOLJE-1	144.942
693135.919	5073660.968	3088.267	7.0	144.39595	SUHOPOLJE-1	144.984
693135.919	5073660.968	3089.267	7.0	144.39595	SUHOPOLJE-1	145.026
693135.919	5073660.968	3090.267	7.0	144.39595	SUHOPOLJE-1	145.068
693135.919	5073660.968	3091.267	7.0	144.39595	SUHOPOLJE-1	145.11
693135.919	5073660.968	3092.267	7.0	144.39595	SUHOPOLJE-1	145.152
693135.919	5073660.968	3093.267	7.0	144.39595	SUHOPOLJE-1	145.194
693135.919	5073660.968	3094.267	7.0	144.39595	SUHOPOLJE-1	145.236
693135.919	5073660.968	3095.267	7.0	144.39595	SUHOPOLJE-1	145.278
693135.919	5073660.968	3096.267	7.0	144.39595	SUHOPOLJE-1	145.32
